property_id,location,area_sqft,bedrooms,bathrooms,age_years,price_lakhs,parking_spaces,amenities_count
2179,Mumbai,751.6685755770155,5,1,45.02026592825336,302.1081884918179,1,9
2180,Bangalore,1139.8161937430823,1,2,15.354120654167058,297.5178562877426,2,0
2181,Chennai,737.7165225887112,5,2,9.334714873070604,280.8462470041245,1,6
2182,Mumbai,3316.285377420691,1,1,41.928883318571245,182.56252394599866,2,9
2183,Hyderabad,745.2917483617381,3,4,37.08916654448517,359.0987289519587,0,3
2184,Bangalore,4263.978818192555,4,2,46.54185157799552,416.7122916709143,0,0
2185,Hyderabad,2803.723838068675,1,2,8.275986780245482,186.21164790915606,2,2
2186,Mumbai,2871.5343106169016,1,1,7.212565705829577,61.05697246374176,1,6
2187,Hyderabad,3027.175284704874,5,2,27.071469715249837,162.23852052409111,3,2
2188,Hyderabad,1268.6616783779482,1,2,30.721682741754762,85.93695419595333,2,0
2189,Mumbai,1389.6063640151938,2,4,24.008672092979477,244.33218906904682,3,6
2190,Chennai,1934.677952928521,2,2,29.948331816193775,94.84887263171757,1,7
2191,Hyderabad,3170.7338711983316,3,4,9.018988443753567,242.16548367582908,3,4
2192,Hyderabad,1445.5299917309653,1,2,23.98068770820417,126.08138831583092,2,5
2193,Chennai,1023.4927720996756,5,2,32.90462804698339,374.5909306219534,0,2
2194,Hyderabad,4865.525988882945,5,4,21.635322462435187,33.23275560120591,1,4
2195,Hyderabad,598.9181666433032,4,4,33.972366790829895,286.27822583932425,0,2
2196,Hyderabad,4112.138324012098,3,3,22.55956402769198,101.35437196162721,0,1
2197,Delhi,4046.158173087599,5,2,16.679979042113864,20.476094945420993,0,6
2198,Chennai,1837.463512302932,4,4,15.180252354354618,437.2160422711074,2,9
2199,Hyderabad,1110.3197720329104,5,2,20.5451029494294,342.33333815075247,1,6
2200,Chennai,1155.3289101744053,4,2,1.1544811341100414,67.49255458425124,3,7
2201,Bangalore,3638.442277567366,2,2,33.42625692230568,338.75473648825067,0,0
2202,Bangalore,3392.6296598877816,2,1,42.25528204901309,313.5907197140473,3,1
2203,Hyderabad,4022.3555341312403,5,3,17.731354722155928,247.2112097807376,1,1
2204,Chennai,4718.665275795971,3,1,2.301656807085928,221.24388724429474,1,2
2205,Chennai,3613.673134699664,1,3,49.338779869277886,445.7934861995528,3,6
2206,Chennai,1201.3319144814955,3,2,13.184912772553348,137.67104955077662,3,6
2207,Delhi,1595.4917754443481,3,2,6.33105608453865,211.188827366424,0,6
2208,Bangalore,4289.871788929016,1,4,18.487625398651396,177.97539818951708,3,0
2209,Chennai,1441.8773412539385,2,3,36.92785203167783,390.1764939375841,3,1
2210,Chennai,826.3504262951664,2,3,14.695829844528285,459.90334699161895,2,7
2211,Delhi,3664.7602431901273,1,1,28.73516019597439,427.89521539531063,0,8
2212,Delhi,2311.368599705639,4,3,20.77799972185711,402.8978865438889,0,9
2213,Chennai,4640.1802364565665,3,2,5.888199613830924,493.6591738736398,1,6
2214,Mumbai,3426.147819921477,5,4,16.514350624605513,354.62938419698486,3,0
2215,Chennai,906.8854000624733,2,1,36.243525285703335,380.5058197824962,2,3
2216,Chennai,4765.354552641474,5,4,30.600194866572284,491.7452190584091,1,9
2217,Delhi,1663.5076863811066,1,3,5.98891899417805,23.35557699160356,2,7
2218,Delhi,2017.456206828286,5,3,8.166120485715428,324.3432206894552,0,4
2219,Chennai,2310.171861575939,5,1,32.036667965372274,374.706335337579,3,0
2220,Chennai,730.5093338194097,3,3,40.67077071604344,460.5569858034536,2,6
2221,Chennai,2734.319400037722,1,4,17.473724797908464,444.2452660084845,1,5
2222,Delhi,1054.933209838815,5,2,29.765537592172507,424.14112699222125,0,8
2223,Chennai,2304.366470097583,2,1,8.532179437605263,473.9798105320178,2,3
2224,Chennai,2078.1940459643793,1,3,15.568816845266193,277.9420101985796,2,3
2225,Hyderabad,3977.780375419265,2,4,1.01351028365263,23.321645880716844,1,7
2226,Mumbai,4114.26730234729,4,2,38.41379738997613,25.306111374564573,2,3
2227,Bangalore,1190.3579707508961,5,3,20.05049098864834,281.42674669657185,0,2
2228,Mumbai,2149.4803432065182,1,1,40.806278682697695,228.9306746546918,2,6
2229,Hyderabad,2180.0892246432427,2,3,35.41864980113631,236.5976256154153,3,4
2230,Bangalore,1181.3469977123827,5,3,41.43721328642385,212.19427386081776,3,8
2231,Chennai,4093.0407727303573,3,3,14.28293347914414,460.50838836379313,1,4
2232,Hyderabad,3682.527477509405,2,2,9.255436521392262,192.40176856149915,3,8
2233,Chennai,1356.7180383366563,2,2,48.59528413258353,430.98893204627996,3,5
2234,Delhi,2150.248588672096,4,3,35.86638935204348,453.3751010199876,2,5
2235,Hyderabad,976.122611854314,3,3,41.702113396333516,259.76084959949833,0,5
2236,Delhi,3326.929686918698,4,1,0.6566686854966863,234.5302579352424,0,6
2237,Hyderabad,1046.1736604687885,3,3,17.723081014794328,385.2898900234145,2,3
2238,Hyderabad,4936.70375881213,2,4,37.140834528866584,359.8263236671435,3,3
2239,Delhi,4013.0693360953805,4,4,3.8991416494991658,177.69685596617884,2,8
2240,Bangalore,2256.073473127978,5,1,28.366996478446783,69.22310044383036,3,6
2241,Mumbai,3103.537695257095,3,2,21.453638372750163,147.12915208759057,3,9
2242,Chennai,4601.038172973839,2,3,0.8808253570553648,82.89368278990351,3,5
2243,Hyderabad,2993.4467617812174,1,1,11.79877885597257,161.47149237281187,0,0
2244,Chennai,1285.2431887907983,3,2,14.23959945333571,145.67435147878354,1,6
2245,Delhi,2204.165100115217,3,1,5.592997317316123,326.1014834656225,0,5
2246,Chennai,4294.151892633854,5,2,31.57684548713302,478.1580936582942,3,3
2247,Delhi,3398.9585719532806,3,3,12.119893812594452,349.15699151863214,2,7
2248,Chennai,3428.2597295021014,3,1,13.880974980969418,464.7917158709934,2,6
2249,Mumbai,4400.696685598201,5,3,44.91192991000737,396.38348413205284,3,7
2250,Mumbai,4522.8787585812715,5,1,23.356154634656974,369.38125859416317,1,8
2251,Mumbai,4639.066573007463,4,2,19.606407348463616,218.7497313024039,0,0
2252,Mumbai,926.8213696392024,2,1,36.19355191573586,175.90136137441695,0,2
2253,Mumbai,2948.567008833954,2,4,45.48068984414561,426.21313878700124,3,1
2254,Mumbai,3832.2928454824337,4,4,1.2518168118721917,454.5887518059225,3,2
2255,Delhi,3906.170803071562,2,1,22.411942327769825,236.90359695244737,1,1
2256,Hyderabad,3230.2229088650174,3,4,30.539067803897364,24.35028712958932,0,5
2257,Chennai,1250.5430083265337,4,3,15.92815490629948,400.4149082751058,1,8
2258,Mumbai,4088.3924927374896,4,4,38.62038610616209,156.8330434267,0,1
2259,Delhi,3740.5010008172558,2,4,48.57385351351369,24.746175208121954,1,3
2260,Delhi,887.6109719706633,1,3,47.17136831251416,406.3945083085386,1,4
2261,Delhi,2587.144211034693,2,3,13.299126968997093,268.3588106321111,1,4
2262,Hyderabad,1282.898297848116,1,2,11.3169139218743,348.90115824246516,2,0
2263,Chennai,2018.6467057083735,4,3,47.87452655106105,459.0511141493492,2,5
2264,Hyderabad,581.3649149255845,1,1,22.931424371573293,279.7634384662906,2,4
2265,Bangalore,2301.484407848412,3,4,10.414886154234587,261.53315483790357,0,5
2266,Delhi,2974.446145202947,5,2,35.34984818152091,159.5178182471665,1,3
2267,Bangalore,3288.121667721891,1,3,14.221016195189579,166.49304053117726,3,5
2268,Mumbai,3485.706553079195,5,4,13.362348753552617,402.34019169423,3,8
2269,Mumbai,4263.31090896107,3,1,43.96245215388924,235.5340378812498,0,0
2270,Hyderabad,1469.5830827407851,5,1,8.123957668845172,98.4925801318978,0,5
2271,Chennai,1042.1682009731057,3,2,3.2196473233118192,65.37380672023788,3,0
2272,Bangalore,4331.9172735406655,5,1,13.459322008584362,247.0016560936541,1,6
2273,Chennai,1204.7576670169246,5,4,30.34727064191019,243.1784113365106,2,3
2274,Hyderabad,4886.420366012879,2,3,6.154392670163528,333.6599735385901,0,5
2275,Mumbai,4291.422032293866,1,1,23.579733613839686,246.11238931766752,0,6
2276,Chennai,2753.9447265031963,5,3,31.36685552126599,88.86833798442308,0,4
2277,Chennai,4916.3964121491135,4,4,42.436849629658695,263.7453847032865,3,8
2278,Mumbai,938.1952809860189,2,4,11.493479560112718,455.2589138652921,2,7
2279,Bangalore,1863.7959252879573,1,3,40.86731616913947,96.53187757770196,1,2
2280,Mumbai,3372.0098676827515,2,4,11.74531305656193,351.0822276693195,1,0
2281,Chennai,2075.0309081293044,1,2,33.83832706198203,305.0524471834527,3,9
2282,Bangalore,4677.676483913563,3,1,21.533678574122757,379.3211488216653,0,7
2283,Bangalore,795.317396800179,5,2,5.734062118933508,92.28813124524451,3,3
2284,Mumbai,2972.3532442743403,4,2,35.71317314109243,471.9705617148774,3,6
2285,Chennai,3158.8982032780154,2,2,10.88813092745089,318.06388532823615,1,3
2286,Hyderabad,3437.2765569975086,2,3,8.831171301229574,426.5941460917457,2,6
2287,Chennai,1650.498004993165,2,3,17.91614642946916,138.3712465665131,1,0
2288,Delhi,2140.54892383939,2,4,32.66451223797417,374.91818691102156,3,0
2289,Hyderabad,4296.562383492399,5,3,11.69982393953139,394.8947380802811,3,1
2290,Bangalore,1377.2424603657191,1,4,9.183076939094287,210.76893074579633,0,4
2291,Hyderabad,4220.905312280129,5,3,0.4976812856682167,204.2976573840426,0,9
2292,Bangalore,3031.949403062341,3,4,23.58215485508618,335.74220721235963,3,5
2293,Bangalore,3929.8438003733695,5,1,21.432278465759136,64.83568724490367,1,1
2294,Hyderabad,3711.2331481856218,5,4,11.693387181868815,373.0995921044043,0,0
2295,Bangalore,1433.8017292319555,3,1,2.6826082004845375,40.585644722917245,2,8
2296,Bangalore,3059.657313952428,5,4,21.462793729791844,111.48334453799647,2,6
2297,Delhi,4404.754187622915,1,3,39.410255553581564,338.78900347585625,3,7
2298,Chennai,2444.5230656086824,4,3,35.76410656635885,67.19536020414264,2,5
2299,Chennai,4849.658466004926,3,1,43.03974449300851,486.48420390885923,2,8
2300,Delhi,2534.9679504577316,2,2,0.4791343856577812,436.8301805417123,0,7
2301,Hyderabad,1142.5353650054813,1,2,48.320965840229924,320.62511955523354,0,3
2302,Mumbai,2252.4560603495293,4,4,17.070612631372416,413.1475787212879,1,4
2303,Mumbai,4782.660828757417,1,3,49.519889804598236,446.03842332299257,0,1
2304,Mumbai,1938.743822029344,1,2,12.630973030088732,144.54831179447285,1,0
2305,Delhi,4406.441719401782,2,3,23.57681937891224,427.71756221567335,0,5
2306,Delhi,4465.628067568505,4,3,17.696383828765182,113.50101614604887,3,2
2307,Bangalore,2075.8393594938248,1,3,17.78803574971513,218.4042867914314,1,3
2308,Mumbai,874.6594612278445,2,4,42.11410493741079,287.9646229993277,3,0
2309,Hyderabad,3760.510591214682,3,1,37.320946986866936,362.6676622755356,1,5
2310,Hyderabad,1901.8053455629372,2,4,49.607571761502406,34.46783250681346,2,7
2311,Mumbai,4023.156264159076,5,2,30.675734135875626,159.44451813353072,1,9
2312,Mumbai,2491.946817171949,2,1,23.162830219725134,312.08916714098734,1,3
2313,Mumbai,2683.7003405417972,2,2,4.503693147344556,191.536965991577,1,9
2314,Delhi,4000.592330368416,2,1,49.82807097569284,392.01202670215685,1,7
2315,Delhi,2220.6349897773252,1,1,27.576532646614144,332.7930373523438,1,9
2316,Delhi,2494.0730539531155,4,4,35.02387348450709,132.51269778739317,2,2
2317,Chennai,2192.8571094633,2,3,20.33711935956557,90.04591020431988,1,6
2318,Hyderabad,2153.0323187477597,2,3,27.385785408961794,321.9425569217842,3,2
2319,Hyderabad,2866.7595960565673,5,1,47.12888659464436,236.22431729828372,1,5
2320,Bangalore,4139.597500255179,5,4,8.320971896580136,101.09937972863293,1,3
2321,Delhi,2127.9574036515464,3,2,14.61862921651273,176.65961855282114,3,5
2322,Chennai,2859.1462424198153,3,2,7.602986388901617,165.46243919292155,0,6
2323,Chennai,3518.2729644917035,5,3,39.61079519023873,71.90334672290005,0,7
2324,Hyderabad,1712.4775083664476,4,3,3.102263021091478,282.51632924730944,2,5
2325,Delhi,1748.8526220607666,3,2,4.081582492566915,386.55134427802597,1,3
2326,Bangalore,4700.359071605547,4,2,14.924705639368435,296.2241066494338,1,8
2327,Delhi,3755.905579989899,5,4,25.709409046050563,416.6198551699291,0,6
2328,Mumbai,3097.34004300489,3,2,20.31374002797933,81.23290266340703,1,8
2329,Delhi,3414.7402448927537,2,4,2.2408155335403634,229.09369175466747,2,2
2330,Mumbai,631.8474939653827,5,3,47.874577893547574,312.5192497558876,3,4
2331,Mumbai,3281.463345027636,3,2,47.643476017904185,344.4807492521155,1,0
2332,Bangalore,2792.7899295089087,4,3,13.967816162037995,353.97742708324495,3,7
2333,Hyderabad,2955.8735590074607,4,1,36.576280763429075,369.9034050069829,2,0
2334,Delhi,2117.407220738677,3,1,28.928770569161188,332.686309854088,0,0
2335,Mumbai,866.6325397082385,4,1,11.873834750281203,65.22948269161647,2,6
2336,Delhi,1370.0265512542348,3,2,13.108577587080772,353.74672524910227,2,7
2337,Hyderabad,4778.351209457022,3,3,24.557658715522525,367.89567525170605,2,2
2338,Hyderabad,2339.148030219203,4,2,20.961847074868007,496.870368480141,2,1
2339,Chennai,2600.0742012388887,1,3,14.561466411563211,352.8139696165405,3,6
2340,Hyderabad,737.1940543404755,2,4,40.375579815257446,349.67858996074347,2,9
2341,Bangalore,669.0480329479126,5,2,24.073145881869245,267.1103792873465,2,4
2342,Mumbai,3727.3165117104095,2,1,32.74240311945639,436.60299612085464,2,0
2343,Chennai,2921.425988545001,5,4,9.463675008393773,498.48068574135596,2,1
2344,Bangalore,2789.1769289732,5,3,26.675383125824336,393.9415376947674,3,2
2345,Delhi,1594.060386902009,2,2,15.898802472331075,314.00018137174806,2,5
2346,Mumbai,3851.37829233465,3,3,26.32068051974391,57.898316927152734,0,0
2347,Hyderabad,1257.0646059882133,4,3,39.04129167054641,368.8347832302212,2,7
2348,Mumbai,1354.7063464745902,1,2,38.44566050456309,360.1095529193362,2,1
2349,Delhi,2573.2047710672396,1,2,17.711033901713797,392.2727109485272,1,4
2350,Chennai,1788.259379503734,1,3,34.713855853981954,79.78658643175487,1,7
2351,Chennai,1613.5834155491586,2,3,47.064497519713846,333.7916000605489,1,4
2352,Chennai,3403.5694004899924,2,4,31.28346649624532,161.94747437680383,2,7
2353,Hyderabad,3429.3728534834504,3,1,7.4205061691318575,384.9301968333602,0,5
2354,Bangalore,4210.3268140996815,1,3,33.985431463954754,135.37949793510379,0,6
2355,Bangalore,2379.6885513783914,3,1,5.2452193174655655,348.3097648737971,1,7
2356,Mumbai,828.8829096176761,1,4,43.60552043965136,161.59661455231026,1,2
2357,Hyderabad,1731.4987321465596,2,1,25.833024790097014,24.317260552366946,2,4
2358,Chennai,4910.0245843856765,4,1,19.257036815578978,324.0117977470858,0,9
2359,Chennai,3183.1635885471596,4,4,2.850329732484619,74.36915991628274,0,6
2360,Delhi,3693.8168816045913,4,3,19.039186729605483,336.4599069383428,1,8
2361,Delhi,533.1102333143654,4,1,45.16033339578947,464.29253521133,0,5
2362,Chennai,2831.925794821344,5,3,1.049149814315159,485.23804842132336,1,9
2363,Chennai,668.878958893114,1,3,23.732407889090247,133.24308191725405,1,0
2364,Hyderabad,3061.535954411516,4,2,46.55790455553112,408.4415492723143,3,7
2365,Bangalore,4643.468823362339,5,3,19.742049988251054,189.70557289877135,3,5
2366,Delhi,4857.886087251835,5,3,21.40878437310752,452.2193949190315,2,0
2367,Bangalore,2932.487039250159,5,1,28.928002759955994,397.99499294209943,1,3
2368,Hyderabad,2561.9216236349716,3,3,23.146866678859173,55.48242398996655,2,5
2369,Chennai,4752.576924118223,3,3,8.43008456187762,215.42575706109312,3,9
2370,Bangalore,3531.244243985128,5,2,0.9277769534930203,181.91255648464357,0,0
2371,Chennai,792.0467579228425,4,2,30.49058289893508,396.88688994717296,3,9
2372,Chennai,2595.765099503739,1,1,46.04032935039061,216.93714111351636,3,4
2373,Mumbai,1581.1025830893675,2,1,5.318206651358281,348.6024308734802,3,2
2374,Bangalore,2614.119446519067,3,2,10.547635962637669,309.1689226834114,0,6
2375,Bangalore,2549.595074028628,4,2,18.511474291248675,488.30658516686424,3,7
2376,Chennai,3119.651612666339,4,4,40.43711145105598,470.13677926477516,1,2
2377,Hyderabad,2105.4672065716304,2,3,13.46301582354888,225.29576707458497,1,9
2378,Mumbai,1239.217022551676,2,1,44.102720213938426,367.3175415877517,3,2
2379,Chennai,2766.7374556548034,4,1,2.7478937325033206,418.14084511098645,2,2
2380,Delhi,4235.912979555929,2,3,47.04783106294674,451.46516185382967,2,5
2381,Delhi,3488.0550263042105,4,3,28.037353893688245,52.70444661271217,0,5
2382,Mumbai,2022.6553966634713,2,1,32.93888392438522,164.99782365127845,0,2
2383,Hyderabad,4709.853602414858,2,2,18.384476126817656,173.71041966489048,1,5
2384,Chennai,4604.93407062132,4,2,39.09971427555302,228.53405658554175,1,8
2385,Bangalore,1442.0677972284443,5,3,8.328312504220303,101.24708034340114,3,7
2386,Mumbai,677.3791330416334,4,1,2.4455912639243516,258.1788223760039,2,6
2387,Hyderabad,3835.88918757843,1,3,19.775847155377857,338.3428771032589,1,6
2388,Bangalore,4224.24617607119,2,2,42.68478569905197,258.7346817040245,2,7
2389,Delhi,4855.390546781099,3,4,37.746341831884735,339.58068569485556,0,6
2390,Delhi,4504.263773397399,2,4,25.8577985244479,51.89198327259214,0,2
2391,Bangalore,3202.4064569288666,1,2,28.606887358267674,440.47391921955693,3,7
2392,Mumbai,2885.2355264557136,3,3,6.4946413149377715,470.7532122085128,3,7
2393,Delhi,625.2847306816383,3,4,42.034075430879106,316.59556357695135,1,0
2394,Chennai,1609.9540108015003,4,2,39.34798414820985,443.06767934571053,2,9
2395,Bangalore,2568.266382798169,5,1,32.823519694347134,83.09408799114196,1,4
2396,Bangalore,3328.267550376055,4,3,23.309551816446923,402.7754816366289,1,4
2397,Delhi,3007.633249932848,3,3,48.22296341397562,77.19113286684511,2,0
2398,Mumbai,3841.8619535676075,3,4,43.951598593823554,215.8449111188176,1,5
2399,Chennai,1758.951188991684,5,3,32.221524675730926,175.432896587972,3,5
2400,Mumbai,3042.28673443613,2,4,18.590049885864396,301.08407610581804,2,3
2401,Hyderabad,896.6400952585645,5,4,30.901113934075617,164.7269769149761,2,5
2402,Hyderabad,2361.4948561244314,4,2,28.772046326533268,325.91054224022366,1,5
2403,Delhi,3875.7237482957044,2,4,19.71209939174582,196.34589879293975,2,0
2404,Delhi,3620.303840430698,4,1,15.333698584403804,433.17938289462296,3,4
2405,Delhi,4957.8923172748055,5,3,20.350539611866118,324.2642433054135,3,1
2406,Hyderabad,1750.510066944902,2,4,28.695570301669893,123.34318271429413,0,6
2407,Mumbai,2741.851846282906,5,3,21.40674223555472,181.3421225734818,0,8
2408,Mumbai,1982.8868619829852,1,4,13.178724410069192,426.76202606079477,0,8
2409,Delhi,2482.714013266286,3,2,38.04816588804044,205.51027999398008,0,8
2410,Chennai,4356.275584412247,2,1,26.573374797870645,277.1835514715097,1,6
2411,Mumbai,3578.9408383481896,3,3,3.3837581612799985,331.4921292571197,0,6
2412,Hyderabad,4470.985361064118,1,2,18.415825281306276,186.94863180124005,0,0
2413,Bangalore,1415.799987493489,2,3,44.245672860599676,161.1097427638728,0,5
2414,Bangalore,4430.125030286471,3,2,37.761826559997594,248.12235325185372,0,4
2415,Bangalore,768.9302338027298,3,1,16.162339197200353,123.14286660453877,1,7
2416,Chennai,4498.696761967186,2,4,46.909157602225456,156.42108172115044,0,7
2417,Delhi,1980.8320075732756,3,2,3.830145417910508,49.79767233537732,2,3
2418,Hyderabad,1915.644350363299,3,3,48.06173519460945,165.9057324660826,3,0
2419,Chennai,2804.3985951439877,2,3,12.285254624233783,173.93796481451326,2,5
2420,Hyderabad,4733.105844754543,3,2,0.4547090151209632,481.67991981983346,1,9
2421,Hyderabad,715.0161410663242,3,1,21.69040182591634,303.0698362236225,1,0
2422,Delhi,2085.039387818354,4,1,17.948521484350433,397.9435641995867,1,4
2423,Bangalore,4354.573949075011,4,4,26.95445026033969,41.78108133455478,3,4
2424,Delhi,2282.2451484596004,1,4,39.83864302849227,71.13761293201853,0,2
2425,Chennai,1396.2060391868015,4,3,42.12154010752236,410.97774121404433,1,4
2426,Chennai,2411.573815991353,4,3,20.06149998058459,319.30378372046516,0,5
2427,Chennai,2234.986256712512,1,4,21.49228718531751,111.6713746592974,1,4
2428,Delhi,4619.372906600165,3,4,7.408886516473684,214.30179481363436,3,0
2429,Hyderabad,3928.704690843937,3,4,2.3773804440581747,278.56279999117896,2,6
2430,Hyderabad,2773.0200008480288,4,2,32.06074951175123,424.93271798597203,2,2
2431,Mumbai,4947.66755024707,1,4,3.2218812776346137,48.997756013357204,3,6
2432,Chennai,2593.748890741655,3,2,36.69150597107279,306.42669889633396,0,4
2433,Hyderabad,762.0702386912385,5,2,26.954507251112375,364.1772423616083,1,2
2434,Mumbai,1680.234448167432,2,4,9.92914891130417,489.38809179702054,2,5
2435,Hyderabad,2462.317160986907,2,1,26.97614717563248,407.4368375802485,3,0
2436,Chennai,1206.0618086575405,2,1,9.149885830104942,152.58911051133123,0,5
2437,Bangalore,4764.043068458193,4,3,21.9368603755206,360.59801306156726,2,3
2438,Chennai,3950.820040179979,2,4,39.978015812111444,386.37338476494904,3,3
2439,Delhi,1707.292401924977,2,3,23.09596467053187,370.2730399608297,1,4
2440,Hyderabad,3158.6204008306213,5,4,7.434965914877411,413.6691526168976,3,8
2441,Hyderabad,3746.521206993074,3,3,36.19143409114726,453.79038858254603,0,0
2442,Delhi,4735.755180080591,5,2,9.338420813500441,67.24633711488332,2,2
2443,Delhi,4467.359071289347,4,4,36.927493718505474,70.28665168693705,1,3
2444,Bangalore,2818.3650176219617,2,1,23.967614460791665,402.27199460991005,0,1
2445,Hyderabad,3985.936789068579,3,4,22.68708795471508,141.13878873030603,3,8
2446,Hyderabad,3029.6513922241325,2,3,42.571751892873735,48.09988253603741,2,6
2447,Bangalore,2987.1675052049304,2,3,35.430176217033434,212.5900068706908,2,0
2448,Mumbai,1016.3388125218636,4,3,1.645539847746963,413.5409176765175,0,8
2449,Bangalore,1067.6194610726843,2,3,14.808715730080118,80.75121143071058,1,5
2450,Chennai,2882.9012676010584,1,3,43.54603304249493,342.4841464661444,0,1
2451,Hyderabad,1709.8769524055297,3,3,0.916308427259932,21.735613650352494,2,0
2452,Delhi,594.6660610721088,3,1,27.26267231309852,72.67397466197596,2,5
2453,Chennai,3752.776417550955,1,3,36.391283458697195,188.40816596887367,2,6
2454,Hyderabad,646.1896851057423,4,1,31.09280427422879,60.12909489171874,1,9
2455,Bangalore,3178.7457849682455,2,4,38.02661010522182,426.0328003698142,2,5
2456,Chennai,2926.372073572915,2,2,36.28459244573729,434.75384150982507,2,6
2457,Hyderabad,4859.66610760012,3,1,34.601534757655664,382.67393748777164,0,5
2458,Mumbai,2678.9591270643873,4,4,41.07699304628261,136.39022306989636,2,7
2459,Mumbai,786.2064637000881,4,2,32.28453342247692,271.15859611519033,3,1
2460,Delhi,2982.5958551290773,4,1,20.120924712849103,108.41049225121827,0,8
2461,Hyderabad,4284.932767772456,2,1,23.59545549572938,155.0136560350932,2,8
2462,Mumbai,4985.82177926648,4,4,35.83623913407253,267.68254024341974,0,8
2463,Bangalore,2436.5442816008263,1,3,43.815301483339695,372.80662806118295,0,6
2464,Hyderabad,1941.3443412353413,5,1,13.610940041988783,65.4341025889468,3,8
2465,Bangalore,4579.939836283995,4,1,17.103839798553537,162.41441486148136,0,0
2466,Bangalore,1360.5895808425462,5,4,46.53696981812063,464.7782473145227,0,2
2467,Mumbai,3269.43011764817,2,3,28.92558962047227,225.9791925353063,1,1
2468,Hyderabad,2325.714908814265,4,2,8.948090856750051,470.6574434764709,2,0
2469,Chennai,684.8706422999987,3,3,33.184756945619135,495.8722599450251,1,4
2470,Mumbai,2062.79813437564,2,3,49.53810777696898,272.79671653347964,2,0
2471,Mumbai,1693.5283512620356,1,4,41.17267822352,158.26112469672827,0,2
2472,Hyderabad,3587.410192745691,1,3,37.28705682757013,399.57286811483795,2,5
2473,Hyderabad,4769.557239613631,5,4,10.402332713313461,96.46915305200719,0,5
2474,Bangalore,1706.21234320387,5,2,43.80698923420036,140.98249264259385,2,2
2475,Hyderabad,4151.596726182568,3,1,26.28944217677732,396.7423565596555,0,3
2476,Bangalore,749.1191762228428,3,1,44.46450110359778,228.15004387137435,2,6
2477,Mumbai,2921.5445451791593,1,4,16.491391471243965,116.73820975408005,2,5
2478,Delhi,817.4752866945256,4,4,3.102552631771638,332.54035757711574,2,1
2479,Chennai,4703.148460087877,1,3,23.798798432987304,371.7256934632078,0,8
2480,Mumbai,3948.580762508256,1,3,13.491880240893883,80.03419493627317,2,5
2481,Hyderabad,3460.7746004206656,3,1,35.76146448881491,152.9505247879684,0,1
2482,Chennai,4207.533717310989,5,1,47.85532764280162,126.21284257867195,1,6
2483,Delhi,3413.8390800657344,3,1,34.5487075575782,202.33022180597703,2,9
2484,Delhi,4860.2497872843105,3,4,44.34669648546017,386.4535498765109,3,9
2485,Bangalore,3712.8107653914717,3,2,22.651200680060317,362.5798890916756,3,3
2486,Chennai,4660.963743120111,1,2,38.58203685976508,338.0114769841779,0,0
2487,Bangalore,2827.093514047871,4,4,42.15217183358517,23.017062016923777,3,9
2488,Mumbai,1026.789858418382,1,3,35.54378137917712,88.22879042258693,0,8
2489,Chennai,2876.799746403577,2,2,25.388864303478233,127.18282356899206,0,9
2490,Mumbai,1070.9277262839198,3,3,31.293305480768403,150.5388060986478,3,7
2491,Bangalore,3166.2206562938227,3,1,35.025349783944016,90.28473999147201,3,4
2492,Chennai,2671.2187723744833,2,1,12.654220161071345,216.95146470746704,1,2
2493,Bangalore,3301.5892902475175,3,3,40.47896304574924,56.08668080673244,0,3
2494,Chennai,545.2114147467422,3,1,47.516226948363666,380.0106513861347,3,2
2495,Bangalore,1376.7822124491386,3,4,23.2619657589968,398.10597790213035,1,9
2496,Delhi,2710.9869436045888,2,3,35.053359155493865,295.64801100843107,1,7
2497,Bangalore,4777.266027151107,1,3,36.8512952895177,63.058340980144564,0,4
2498,Delhi,2226.240681598213,3,3,33.112377376074015,447.23992138244387,2,7
2499,Bangalore,2409.674117241356,4,2,27.355755416431776,483.50519777989496,3,0
2500,Chennai,3716.1324005297997,2,3,44.08239772874053,117.1345089544589,3,8
2501,Chennai,3217.067407787531,5,3,22.446335463444722,358.22711333154547,3,9
2502,Chennai,1845.1676754424996,2,3,3.055147824330179,424.13054270839314,3,2
2503,Hyderabad,2348.6737800534247,1,2,42.227818785608015,279.1248908204971,3,0
2504,Mumbai,1479.649094857546,2,1,33.699063615827534,175.19508777283946,3,2
2505,Chennai,4847.096566085938,5,2,42.46293132498233,249.70818323856926,1,1
2506,Delhi,1087.8547170081188,4,4,6.927372122234715,265.88900037653696,0,6
2507,Chennai,2173.2655305488875,5,3,1.5376470254858166,212.3057812102534,1,9
2508,Hyderabad,616.2753749900504,2,4,46.71872701912507,466.32439694417894,3,3
2509,Delhi,1498.007713700959,5,2,7.386415292528714,377.063893252401,0,6
2510,Hyderabad,4012.120122710697,2,1,40.482616603522594,135.8247882823827,3,2
2511,Delhi,1405.2885452999576,4,1,41.16049710903179,301.0674499135369,0,5
2512,Bangalore,860.2853113803452,4,3,35.43526002745015,350.57079244696035,1,6
2513,Mumbai,2635.039309300355,1,1,6.563110554643547,87.27508241702253,0,6
2514,Mumbai,544.8615563053332,4,2,33.36993122804038,192.04435634247142,1,4
2515,Hyderabad,881.4476949184993,3,2,44.45432916634328,454.66317516987965,3,5
2516,Mumbai,4134.316413033388,5,1,21.276582240044164,292.24308808889674,0,2
