property_id,location,area_sqft,bedrooms,bathrooms,age_years,price_lakhs,parking_spaces,amenities_count,price_per_sqft,rooms_ratio,amenities_density,age_category,price_category,size_category
1997,Chennai,3050.862949823426,5,1,47.418186551074015,459.7922399903432,2,1,15070.89133639892,2.5,0.3277761133314352,Old,Luxury,Spacious
1998,Mumbai,4695.200977644375,5,2,18.062484728680232,25.22982705216464,1,0,537.3535056815114,1.6666666666666667,0.0,Old,Budget,Spacious
1999,Chennai,3496.762247362089,3,1,25.932314471083465,437.65425973225535,1,6,12515.985611043927,1.5,1.7158730206854413,Old,Luxury,Spacious
2000,Bangalore,4201.958608161923,4,2,38.9547627906498,124.93679900425236,1,3,2973.299136302152,1.3333333333333333,0.7139527729218399,Old,Mid-Range,Spacious
2001,Hyderabad,559.7654155636104,4,1,28.10390687828244,238.8431713761801,2,0,42668.440160008155,2.0,0.0,Old,Premium,Compact
2002,Bangalore,2939.068843158768,1,2,49.67417608531248,429.12694445726623,1,9,14600.778932284606,0.3333333333333333,3.0621943480327736,Old,Luxury,Large
2003,Delhi,2568.0333987748486,4,3,22.78566825784142,415.47782117918194,0,5,16178.832462903214,1.0,1.947015176043033,Old,Luxury,Large
2004,Mumbai,2745.355748993569,4,1,35.69713556036888,448.1251895005069,1,9,16323.028068941045,2.0,3.2782636652096353,Old,Luxury,Large
2005,Chennai,824.9593340083458,4,2,39.62955700982721,471.4000604636125,1,5,57142.21792887108,1.3333333333333333,6.060904815399564,Old,Luxury,Compact
2006,Chennai,3579.959124811884,2,3,24.70502078792197,234.63533925044413,3,2,6554.1345884158245,0.5,0.5586655965255173,Old,Premium,Spacious
2007,Mumbai,2764.491866863855,1,3,42.84919028556879,335.0546291844833,2,5,12119.935428299234,0.25,1.8086506456870826,Old,Luxury,Large
2008,Mumbai,3943.169824375688,3,4,27.30772956035982,207.4296514525312,0,9,5260.479783808779,0.6,2.282427691641444,Old,Premium,Spacious
2009,Delhi,2683.807853277719,4,1,20.58253984008157,188.3440243962396,0,8,7017.790940816278,2.0,2.980839328802785,Old,Mid-Range,Large
2010,Bangalore,1172.2173630189443,2,2,5.391183692597351,227.16579708688133,0,5,19379.153069515665,0.6666666666666666,4.26542052501503,Medium,Premium,Standard
2011,Chennai,3417.156293350199,4,4,19.67067881752121,376.67654469568447,1,0,11023.099687558883,0.8,0.0,Old,Luxury,Spacious
2012,Delhi,1275.738629473248,2,1,36.69682273666421,260.69155862794537,0,9,20434.55866313187,1.0,7.054736598919245,Old,Premium,Standard
2013,Bangalore,4425.775535096667,1,3,46.064320584005365,410.74864373520415,0,5,9280.828647497883,0.25,1.1297455011781998,Old,Luxury,Spacious
2014,Delhi,3259.0230758115868,4,1,12.583970193015514,377.7048690541548,3,7,11589.511957048537,2.0,2.1478829198706446,Old,Luxury,Spacious
2015,Chennai,1207.4174760062942,2,2,17.76177586652513,29.82966133971168,1,6,2470.5341716915964,0.6666666666666666,4.969283714399975,Old,Budget,Standard
2016,Mumbai,4830.521258665431,5,3,7.69804970522131,322.5143154109576,3,7,6676.59447378276,1.25,1.4491189718796413,Medium,Luxury,Spacious
2017,Mumbai,2832.6445850089426,5,4,34.53614471144844,229.5541391881237,2,7,8103.880748152491,1.0,2.4711889507938043,Old,Premium,Large
2018,Bangalore,828.0430334224475,2,1,48.009421500496266,239.181914792548,1,8,28885.203442140813,1.0,9.661333622885024,Old,Premium,Compact
2019,Hyderabad,3320.7480698678023,4,1,32.04761099240878,412.8190658575495,3,2,12431.50811720516,2.0,0.6022739328369524,Old,Luxury,Spacious
2020,Bangalore,1639.395081557646,4,4,30.853826500311317,282.85183332064486,2,6,17253.426980633463,0.8,3.6598865444314934,Old,Premium,Standard
2021,Hyderabad,4116.620533447861,1,1,27.67449652502169,445.0984752602946,3,5,10812.22987748895,0.5,1.2145885100107265,Old,Luxury,Spacious
2022,Delhi,4180.199331047857,1,1,4.422787034276826,362.1466843480114,2,1,8663.383146784809,0.5,0.23922304196659647,Recent,Luxury,Spacious
2023,Delhi,4905.263101345979,3,1,36.47519132146918,285.36320420674537,0,4,5817.4902815802725,1.5,0.8154506531774862,Old,Premium,Spacious
2024,Chennai,2758.4128896102666,1,3,30.10247717746754,382.1782285525298,0,2,13855.004448102307,0.25,0.7250546165634318,Old,Luxury,Large
2025,Hyderabad,2547.305958774817,4,3,33.07383844281435,38.40754444419551,1,4,1507.7711537513328,1.0,1.5702864378034462,Old,Budget,Large
2026,Chennai,3890.640224509162,3,2,44.94055465137108,33.00015431753971,3,8,848.1934183904904,1.0,2.056216853361009,Old,Budget,Spacious
2027,Mumbai,1096.1179535386696,1,1,39.198039353050895,60.00767692200899,3,7,5474.5638211911655,0.5,6.386174022057973,Old,Budget,Standard
2028,Hyderabad,2961.1198120690588,2,2,39.0457626077263,230.03135607062848,2,8,7768.390699121894,0.6666666666666666,2.701680616702255,Old,Premium,Large
2029,Bangalore,2958.114200588829,5,3,46.35918844396738,133.01606990093268,1,8,4496.650936412634,1.25,2.7044256771451067,Old,Mid-Range,Large
2030,Mumbai,902.6290526467424,1,1,49.49674757314998,492.4454213195766,0,7,54556.78829255484,0.5,7.7551237459886595,Old,Luxury,Compact
2031,Mumbai,2380.928384781111,1,2,29.064136598052983,280.2992667254561,3,7,11772.68785223144,0.3333333333333333,2.9400296307709146,Old,Premium,Large
2032,Bangalore,4339.781593552409,2,1,5.444080801558288,337.95955811895607,2,5,7787.478490186255,1.0,1.1521317126715487,Medium,Luxury,Spacious
2033,Mumbai,4352.691298975971,4,1,22.95649538877182,153.83366539841438,0,5,3534.2195168907524,2.0,1.1487145897932887,Old,Mid-Range,Spacious
2034,Hyderabad,946.5694921385646,2,4,39.38005732308222,174.46251612205222,0,5,18431.030956627677,0.4,5.282232357503521,Old,Mid-Range,Compact
2035,Chennai,908.2439723652388,1,2,1.3862662380924595,181.0217187877548,0,9,19930.957352388486,0.3333333333333333,9.909231741513572,Brand New,Mid-Range,Compact
2036,Mumbai,1682.129646508709,4,3,2.8443719178074534,355.3931384721443,2,5,21127.57118393159,1.0,2.9724224945310205,Recent,Luxury,Standard
2037,Hyderabad,4436.44728149297,3,2,3.3578891191410665,247.37897969086808,2,8,5576.060392351133,1.0,1.8032446893650023,Recent,Premium,Spacious
2038,Delhi,1080.061632830745,1,2,36.55178791641554,268.4881532144357,0,9,24858.59557021318,0.3333333333333333,8.33285779850526,Old,Premium,Standard
2039,Hyderabad,3739.985611823508,2,2,25.058331428158603,304.16143143648577,2,0,8132.689881878597,0.6666666666666666,0.0,Old,Luxury,Spacious
2040,Chennai,955.2452882589644,3,4,18.44489717602968,389.02959499434417,0,9,40725.6230180828,0.6,9.421663849714927,Old,Luxury,Compact
2041,Hyderabad,3304.1203418652144,5,1,5.2808522630868,63.37747928598951,0,5,1918.1347144944539,2.5,1.513262073613651,Medium,Budget,Spacious
2042,Bangalore,2102.3028460361515,3,3,36.612012510294456,392.8994778650344,0,7,18689.00470766323,0.75,3.3296820261640017,Old,Luxury,Large
2043,Chennai,4050.1128333464017,2,4,16.050990527544982,290.3528330600863,2,0,7169.006025448989,0.4,0.0,Old,Premium,Spacious
2044,Delhi,1551.6070197141362,3,3,13.26620350323336,341.16581353052345,1,5,21987.90087926896,0.75,3.222465441617547,Old,Luxury,Standard
2045,Bangalore,3376.4082322548197,2,4,32.61596007767755,177.22484712356575,1,8,5248.9164500470415,0.4,2.369381736359964,Old,Mid-Range,Spacious
2046,Hyderabad,1560.5714055914823,1,1,27.95054462984209,216.5056816718956,2,5,13873.487678690124,0.5,3.20395464256563,Old,Premium,Standard
2047,Chennai,3711.471274004692,4,3,18.12053209066508,130.9595934338817,3,1,3528.5088787060927,1.0,0.2694349292163579,Old,Mid-Range,Spacious
2048,Delhi,4431.55115552337,5,2,32.0743735402794,490.06399876035454,2,0,11058.52062995034,1.6666666666666667,0.0,Old,Luxury,Spacious
2049,Bangalore,1070.6080960704203,4,4,13.56107601920591,258.561426804952,3,3,24150.894034332512,0.8,2.8021458188213364,Old,Premium,Standard
2050,Delhi,4399.680598679766,4,3,39.741513080216336,498.11691958236696,0,5,11321.660934474183,1.0,1.1364461323625115,Old,Luxury,Spacious
2051,Hyderabad,3171.0886448643405,4,1,11.465947515382696,255.09726946940785,3,9,8044.469834753576,2.0,2.838142041401375,Old,Premium,Spacious
2052,Delhi,1071.9972089016078,2,3,7.941884769100782,125.48060690435231,0,9,11705.310971184574,0.5,8.395544247005644,Medium,Mid-Range,Standard
2053,Mumbai,2423.938349118704,2,4,39.121970474943744,263.57715043369126,1,8,10873.921382097968,0.4,3.3004139741873555,Old,Premium,Large
2054,Bangalore,1223.871320682941,5,1,35.39460153489666,39.00587446355735,0,4,3187.0895088702146,2.5,3.268317454949375,Old,Budget,Standard
2055,Delhi,3651.565499899563,2,2,9.13194878508992,454.28950468253663,3,6,12440.951824499163,0.6666666666666666,1.6431308709004484,Medium,Luxury,Spacious
2056,Hyderabad,3914.9066048807736,2,4,5.812287634496899,412.9041205733317,1,5,10546.972437568698,0.4,1.2771696759678568,Medium,Luxury,Spacious
2057,Hyderabad,976.0843412275954,2,4,41.919954424334605,368.3938499332567,1,5,37742.01002650422,0.4,5.122508157145143,Old,Luxury,Compact
2058,Delhi,2777.6293371258994,2,1,38.8299241098344,312.7168234123808,2,8,11258.407276759206,1.0,2.8801539114926875,Old,Luxury,Large
2059,Hyderabad,4165.812752116627,1,4,16.362868684983212,298.3204321617743,3,4,7161.1579759603765,0.2,0.9601967822407815,Old,Premium,Spacious
2060,Chennai,4712.733686979484,5,3,32.90987041066833,498.4295427581422,3,1,10576.229760981865,1.25,0.21219106922227265,Old,Luxury,Spacious
2061,Chennai,2810.8304003379653,2,2,6.20800932739054,153.4387683295702,2,7,5458.841213298433,0.6666666666666666,2.4903672591410504,Medium,Mid-Range,Large
2062,Chennai,4776.256506251331,5,3,25.352382952383905,394.24849537547743,2,2,8254.34092284347,1.25,0.41873797970907345,Old,Luxury,Spacious
2063,Mumbai,2910.600367052134,3,1,0.9365146030209937,299.0742897025556,1,8,10275.347075746404,1.5,2.74857383052639,Brand New,Premium,Large
2064,Delhi,2273.857225699586,1,4,19.58009404607777,488.4226610042649,2,4,21479.91771356684,0.2,1.7591253992516356,Old,Luxury,Large
2065,Mumbai,4316.914078488029,2,2,3.742141073570254,417.3455279831612,1,0,9667.682061657659,0.6666666666666666,0.0,Recent,Luxury,Spacious
2066,Hyderabad,2718.4221970614008,1,1,23.757359007844126,499.29205423500446,3,3,18366.979741952386,0.5,1.1035813359834183,Old,Luxury,Large
2067,Mumbai,2623.5612975403537,1,3,21.08408234264472,302.39599734197424,2,8,11526.164745053875,0.25,3.0492902938841855,Old,Luxury,Large
2068,Hyderabad,2706.4062023442275,3,4,22.2192513319028,118.18109962156882,3,0,4366.716996111044,0.6,0.0,Old,Mid-Range,Large
2069,Hyderabad,4310.532508413854,5,4,2.266565102399704,261.76977713347225,1,7,6072.794408173844,1.0,1.623929290948739,Recent,Premium,Spacious
2070,Bangalore,4243.736937596234,1,1,18.08081706409162,361.3333443442758,0,7,8514.508548895697,0.5,1.6494896132664119,Old,Luxury,Spacious
2071,Chennai,2315.83996598095,4,3,37.824192454995824,391.6929853671623,0,8,16913.64650066603,1.0,3.4544701350342817,Old,Luxury,Large
2072,Hyderabad,1999.8493694173624,3,4,18.445718667681003,20.244794727652916,3,8,1012.3159792555301,0.6,4.000301283856556,Old,Budget,Standard
2073,Bangalore,2713.676108176082,4,3,35.75859763047903,262.4130024811012,1,5,9670.019266133955,1.0,1.8425190776951654,Old,Premium,Large
2074,Chennai,3077.4762938169906,3,2,18.47393618168666,132.91259838591034,1,4,4318.882931866844,1.0,1.299766307879111,Old,Mid-Range,Spacious
2075,Hyderabad,1572.5174478259862,4,4,21.16197207450932,439.9576799622984,0,6,27977.92040848528,0.8,3.8155379504978035,Old,Luxury,Standard
2076,Hyderabad,4072.7978812201577,4,2,28.194605641463305,93.3946131441097,1,8,2293.1315490698958,1.3333333333333333,1.9642516602378763,Old,Budget,Spacious
2077,Mumbai,2689.172445795903,1,4,47.53409684035413,339.89899979592,1,4,12639.538990045005,0.2,1.487446447048559,Old,Luxury,Large
2078,Mumbai,2003.204967889818,1,1,5.443022332332759,147.7098513559639,3,2,7373.676369800635,0.5,0.9984000799013621,Medium,Mid-Range,Large
2079,Chennai,980.6944683379576,3,4,1.645688433058684,191.14022874285067,0,8,19490.293349649215,0.6,8.157484576779643,Brand New,Mid-Range,Compact
2080,Hyderabad,1574.8032218162311,5,4,30.397859190502256,471.4684451632856,1,9,29938.244895101107,1.0,5.714999737948364,Old,Luxury,Standard
2081,Delhi,4771.765272901926,1,3,47.45485444642132,135.41510019587815,3,0,2837.840766495333,0.25,0.0,Old,Mid-Range,Spacious
2082,Mumbai,1872.9485906878697,1,3,49.48615662773575,65.60132567500672,2,0,3502.569477943525,0.25,0.0,Old,Budget,Standard
2083,Chennai,1259.866802151659,2,2,24.20821236960009,53.2567526932284,0,9,4227.173269608664,0.6666666666666666,7.143612312531279,Old,Budget,Standard
2084,Hyderabad,2573.0275624474693,1,2,23.40408105425492,262.2152528477418,3,3,10190.922813058485,0.3333333333333333,1.1659416493566022,Old,Premium,Large
2085,Hyderabad,1881.894845121119,5,2,32.24818853725981,328.02151149645823,2,1,17430.384718193258,1.6666666666666667,0.5313793183463659,Old,Luxury,Standard
2086,Delhi,658.2166262203737,2,4,27.78173786024849,177.10094891402585,1,6,26906.179798431847,0.4,9.115540022823998,Old,Mid-Range,Compact
2087,Chennai,1954.1534777573777,4,4,31.704402880705903,351.3246760606788,1,1,17978.356360415735,0.8,0.5117305326230661,Old,Luxury,Standard
2088,Hyderabad,2948.4888077276087,4,2,43.69997127689472,49.29618491515414,2,6,1671.9135845438925,1.3333333333333333,2.0349407412620235,Old,Budget,Large
2089,Mumbai,2982.705674089851,2,1,37.31530847438047,431.5206295629808,3,7,14467.422424931547,1.0,2.346862468130046,Old,Luxury,Large
2090,Delhi,2104.515145295999,2,1,24.843869584339775,411.9522606748341,1,7,19574.6873856255,1.0,3.3261818123031155,Old,Luxury,Large
2091,Chennai,2512.8624031367026,2,4,23.09322295000848,493.0382102682011,1,2,19620.581280246854,0.4,0.7959050991027136,Old,Luxury,Large
2092,Delhi,4844.830632056449,3,1,31.9800874256558,469.5223908328858,3,8,9691.203397828402,1.5,1.6512445134958826,Old,Luxury,Spacious
2093,Mumbai,2198.068147536402,5,1,22.785314221014875,190.97463868108548,3,9,8688.294714389547,2.5,4.094504535761192,Old,Mid-Range,Large
2094,Chennai,1662.0206596699234,5,2,22.88896756328199,211.65218432747704,2,9,12734.630168165964,1.6666666666666667,5.41509514195052,Old,Premium,Standard
2095,Delhi,1595.6016983004206,4,1,0.8152950893252409,378.0631267895646,1,9,23694.078991784994,2.0,5.640505402812298,Brand New,Luxury,Standard
2096,Bangalore,2559.940757168604,4,1,8.70320687036542,84.35973053839193,3,5,3295.3782349126373,2.0,1.953170199739387,Medium,Budget,Large
2097,Mumbai,3917.840669226248,4,4,24.425681999787653,170.72706091752073,0,3,4357.682594357223,0.8,0.7657279234360705,Old,Mid-Range,Spacious
2098,Mumbai,1426.9468288481294,1,4,41.132672952518455,76.89964974831116,2,7,5389.104078277862,0.2,4.905578721283254,Old,Budget,Standard
2099,Mumbai,3691.832572133456,4,4,13.936350336356206,238.34549555495903,2,3,6456.021254973181,0.8,0.8126045646393829,Old,Premium,Spacious
2100,Bangalore,595.1742050723733,2,1,26.13217165655745,284.9620543449525,2,3,47878.764220015386,1.0,5.040541028882794,Old,Premium,Compact
2101,Bangalore,2385.198400927757,4,2,17.24810423796161,121.35702558212115,2,7,5087.921639345288,1.3333333333333333,2.9347663478548576,Old,Mid-Range,Large
2102,Hyderabad,3991.392793412541,2,3,5.240199476979451,32.7832097187704,0,3,821.3476201309061,0.5,0.7516173314115435,Medium,Budget,Spacious
2103,Delhi,2024.2983009849413,3,4,47.91492415356503,365.2907992402511,2,0,18045.304837854947,0.6,0.0,Old,Luxury,Large
2104,Hyderabad,3036.8169565042977,1,4,42.73369351251509,29.602478924560884,2,5,974.786407891917,0.2,1.646460775085877,Old,Budget,Spacious
2105,Delhi,1422.4065477165989,1,4,3.92462122334532,487.2332522856109,3,7,34254.148581344096,0.2,4.921237188648463,Recent,Luxury,Standard
2106,Bangalore,3838.979260067775,5,2,35.98936312341423,126.37148323634982,1,2,3291.799061037876,1.6666666666666667,0.5209718168586018,Old,Mid-Range,Spacious
2107,Bangalore,735.2559647094183,3,3,17.37899521787501,338.6720442158197,2,1,46061.7880671892,0.75,1.360070571335265,Old,Luxury,Compact
2108,Hyderabad,4336.441901939752,2,3,49.74249035308963,228.6808285951948,3,5,5273.466905965064,0.5,1.1530190218306464,Old,Premium,Spacious
2109,Chennai,1391.8837388975066,3,4,15.119925991448884,48.643452961811455,3,0,3494.7928194305446,0.6,0.0,Old,Budget,Standard
2110,Hyderabad,4434.791142687489,1,1,11.936922268129996,246.6481311845444,1,4,5561.662843835196,0.5,0.9019590486455232,Old,Premium,Spacious
2111,Delhi,2086.381585852328,2,4,28.39452741527026,268.0451044624638,3,5,12847.367244806377,0.4,2.396493543609091,Old,Premium,Large
2112,Hyderabad,3752.0760851351897,3,4,41.756308167160206,430.2479398845769,3,7,11466.930044119155,0.6,1.8656338094348068,Old,Luxury,Spacious
2113,Mumbai,1936.513840037848,1,1,9.6259435909899,371.527553430991,2,6,19185.380747071227,0.5,3.0983512102772957,Medium,Luxury,Standard
2114,Delhi,4576.602520555914,2,1,35.470138485966565,58.065187881625455,2,5,1268.7400232120735,1.0,1.0925134917315598,Old,Budget,Spacious
2115,Delhi,1069.8670648326847,2,4,3.070329157056084,120.39808804748724,3,1,11253.555886059185,0.4,0.9346955644030306,Recent,Mid-Range,Standard
2116,Chennai,1303.3390517266942,1,2,45.94673715552487,169.70608842317492,0,7,13020.870371247167,0.3333333333333333,5.370820425219543,Old,Mid-Range,Standard
2117,Bangalore,2718.63556321461,2,2,4.053745807364939,75.87568950311335,1,7,2790.9474344327073,0.6666666666666666,2.5748210222494676,Recent,Budget,Large
2118,Delhi,868.7229756716577,1,1,45.711568817208125,239.31155403895548,3,4,27547.510626610347,0.5,4.604459778340016,Old,Premium,Compact
2119,Bangalore,1381.910831157929,4,4,24.54036247263514,492.468411614017,3,2,35636.77196171684,0.8,1.4472713831500712,Old,Luxury,Standard
2120,Hyderabad,4746.9487199540645,4,2,22.40455563979599,267.0141397941256,0,7,5624.963646051551,1.3333333333333333,1.4746314765472626,Old,Premium,Spacious
2121,Mumbai,4894.203475165492,2,4,48.66535397501882,376.1034407951213,1,4,7684.671115607914,0.4,0.8172933594398104,Old,Luxury,Spacious
2122,Chennai,2193.1669819868985,2,4,49.51920888491095,347.81014289568617,3,2,15858.808095888247,0.4,0.9119232673237224,Old,Luxury,Large
2123,Bangalore,4654.78709456271,1,4,32.5089062980506,427.9574888442262,3,8,9193.921873336085,0.2,1.7186607759879837,Old,Luxury,Spacious
2124,Delhi,2951.711040530443,2,2,6.355964592852425,123.54727542349254,2,8,4185.615520186225,0.6666666666666666,2.7102923999506214,Medium,Mid-Range,Large
2125,Bangalore,1713.8410964319517,5,3,25.30850428276013,381.8366056126536,3,6,22279.580435292388,1.25,3.5009079969498975,Old,Luxury,Standard
2126,Delhi,3660.794244862694,4,4,26.458155047783123,443.05051534675977,0,7,12102.578995487285,0.8,1.9121533557433108,Old,Luxury,Spacious
2127,Bangalore,3465.0581295868574,2,2,25.722321406765484,102.32471503051651,3,4,2953.0446879607416,0.6666666666666666,1.1543817882434557,Old,Mid-Range,Spacious
2128,Delhi,4951.0639359893,2,3,28.474591926000485,186.46506549824176,1,4,3766.16153434874,0.5,0.8079071592923668,Old,Mid-Range,Spacious
2129,Hyderabad,1692.7127933417748,3,1,0.9362356897195334,485.6488468791495,1,4,28690.563974552086,1.5,2.363070696773757,Brand New,Luxury,Standard
2130,Delhi,3524.267761977809,2,2,35.56136407352512,394.7781660703004,0,1,11201.707495935327,0.6666666666666666,0.28374688517957636,Old,Luxury,Spacious
2131,Delhi,734.106897632511,5,3,35.619715097649404,155.64359961801554,3,2,21201.762320986894,1.25,2.7243988667726513,Old,Mid-Range,Compact
2132,Mumbai,1011.4071741352374,4,2,5.773488758894397,290.69204942935374,3,7,28741.347388394606,1.3333333333333333,6.921050373194223,Medium,Premium,Standard
2133,Delhi,517.6326872799197,3,3,28.51197212229004,214.0765389677498,3,5,41356.843226553014,0.75,9.65935908389834,Old,Premium,Compact
2134,Mumbai,4997.573064768529,1,3,28.41805912178873,255.18328463702235,3,8,5106.144148966867,0.25,1.6007769964180671,Old,Premium,Spacious
2135,Chennai,4110.23163716365,1,2,34.12252100952001,190.47977186754008,3,6,4634.283142226616,0.3333333333333333,1.4597717427284522,Old,Mid-Range,Spacious
2136,Mumbai,4040.2535663009335,4,1,4.269884606754054,154.07888889456348,1,5,3813.594527326434,2.0,1.2375460891128587,Recent,Mid-Range,Spacious
2137,Hyderabad,2793.767338796809,1,4,31.32516536330482,343.886259867881,2,3,12309.051476562197,0.2,1.0738188389345298,Old,Luxury,Large
2138,Mumbai,1850.30187307448,5,3,14.037597537317058,393.7000712413364,1,6,21277.61296523796,1.25,3.2427141145516654,Old,Luxury,Standard
2139,Chennai,1180.6892800820417,2,4,25.3501495248086,439.4994189187255,2,3,37223.96961952482,0.4,2.540888657675914,Old,Luxury,Standard
2140,Hyderabad,1781.0363248090864,4,1,38.66617763520384,94.55838431273024,1,6,5309.177752052092,2.0,3.368825170167798,Old,Budget,Standard
2141,Bangalore,2191.8704986811263,3,4,35.28229681815066,414.97065134971547,0,4,18932.261353917034,0.6,1.82492533313754,Old,Luxury,Large
2142,Bangalore,3903.3954364113233,2,4,5.945150883899669,142.3043957489905,3,1,3645.656661417356,0.4,0.2561872134890266,Medium,Mid-Range,Spacious
2143,Mumbai,2928.478050064186,1,2,29.559239355803665,225.1214671568243,2,6,7687.319601111238,0.3333333333333333,2.048845815958393,Old,Premium,Large
2144,Mumbai,848.6763194996721,1,2,48.45582654703693,452.6929692076384,1,7,53341.06287713066,0.3333333333333333,8.24813870631712,Old,Luxury,Compact
2145,Chennai,581.1305403151051,3,1,7.838471866750113,238.16172847164896,2,9,40982.48361590342,1.5,15.487053898629988,Medium,Premium,Compact
2146,Chennai,960.4948079032844,5,2,42.645354386270746,114.59049634127176,3,1,11930.36083052,1.6666666666666667,1.0411300423194934,Old,Mid-Range,Compact
2147,Delhi,2347.244211638207,3,3,35.12740402768885,96.73695451381654,0,5,4121.2990976469855,0.75,2.1301575588976998,Old,Budget,Large
2148,Chennai,4699.368126720582,4,1,38.70016564548799,247.03220799302423,3,3,5256.711143534391,2.0,0.6383836973617828,Old,Premium,Spacious
2149,Delhi,3368.311165441497,3,2,14.097916357132274,386.082763508746,1,4,11462.205970455247,1.0,1.1875387407908038,Old,Luxury,Spacious
2150,Hyderabad,4108.216549439818,1,2,14.394446468992122,498.6584691076646,1,0,12138.07653775359,0.3333333333333333,0.0,Old,Luxury,Spacious
2151,Mumbai,2598.6856752704684,5,1,45.3009727888244,397.9561416468329,2,5,15313.746692562734,2.5,1.9240495484239761,Old,Luxury,Large
2152,Hyderabad,2127.4973743776927,5,3,17.99160160462793,440.9657402925697,0,7,20726.969894454283,1.25,3.290250829121492,Old,Luxury,Large
2153,Chennai,987.8016772248022,3,1,3.150769534640524,378.9595332487463,0,1,38363.9289126762,1.5,1.0123489593675004,Recent,Luxury,Compact
2154,Hyderabad,4441.698599837922,4,2,30.0298351789725,449.80884836293086,1,0,10126.955673654767,1.3333333333333333,0.0,Old,Luxury,Spacious
2155,Hyderabad,4024.220130625563,1,2,6.240883452092133,56.62090079067836,2,8,1407.00307022908,0.3333333333333333,1.9879628202039745,Medium,Budget,Spacious
2156,Hyderabad,1256.531439189763,2,1,39.82981207039541,466.3671675111898,3,1,37115.43961143645,1.0,0.7958416071505702,Old,Luxury,Standard
2157,Chennai,2805.172537443172,5,3,32.08732212505287,210.27495378831492,3,7,7495.972207826261,1.25,2.4953901788801494,Old,Premium,Large
2158,Hyderabad,2693.186635645602,3,3,43.73632526106041,462.3748271746134,1,4,17168.317303185133,0.75,1.485229410787245,Old,Luxury,Large
2159,Delhi,3312.9119870893787,4,4,39.24186248913176,56.35176198054828,1,1,1700.9737113498506,0.8,0.30184925041687233,Old,Budget,Spacious
2160,Chennai,4757.841022960675,4,3,5.605682416909808,363.3166194181452,3,4,7636.165598321381,1.0,0.8407174558158963,Medium,Luxury,Spacious
2161,Hyderabad,3108.971487931158,1,1,19.053533821721118,373.13059936169816,3,8,12001.73757817236,0.5,2.573198252558932,Old,Luxury,Spacious
2162,Chennai,2930.977700503784,5,3,38.72801249572937,498.5172268629309,3,5,17008.564301845232,1.25,1.7059154012466853,Old,Luxury,Large
2163,Bangalore,726.4531982059877,1,3,20.867073663316287,389.0505299311106,2,2,53554.79621975513,0.25,2.7531023401632746,Old,Luxury,Compact
2164,Delhi,783.0836420811077,2,4,48.618274238998914,203.6353787914912,0,7,26004.29479669807,0.4,8.939019568071858,Old,Premium,Compact
2165,Hyderabad,1343.06056097055,2,3,36.78702249467246,287.47930477690176,1,0,21404.790903036985,0.5,0.0,Old,Premium,Standard
2166,Bangalore,646.1184726128672,2,4,0.7749958345160513,195.94445031996327,1,8,30326.39657051977,0.4,12.38163021039848,Brand New,Mid-Range,Compact
2167,Bangalore,3845.088030065056,4,4,43.99928457804182,114.0889497463319,2,8,2967.1349226405514,0.8,2.080576553110709,Old,Mid-Range,Spacious
2168,Chennai,3754.986367972834,5,3,5.04023924342788,139.2811172010913,3,3,3709.2309678951924,1.25,0.7989376540984832,Medium,Mid-Range,Spacious
2169,Bangalore,1112.2530549423932,1,2,7.026186209004292,126.56505645167404,2,7,11379.160155080825,0.3333333333333333,6.293531826138747,Medium,Mid-Range,Standard
2170,Delhi,4262.355053578764,1,1,36.72462003055254,283.4313584783422,3,2,6649.6421559336595,0.5,0.469224167123468,Old,Premium,Spacious
2171,Delhi,1196.5371568075038,2,1,43.24842797152401,454.9571045753088,1,5,38022.81458514716,1.0,4.178725225166065,Old,Luxury,Standard
2172,Mumbai,1855.2901414881144,5,3,26.8174813949778,458.1087805224308,0,9,24692.029040535144,1.25,4.850993275251906,Old,Luxury,Standard
2173,Delhi,1620.3960462261423,5,1,14.45248664728896,46.28661321239625,2,9,2856.500009377121,2.5,5.554197704296275,Old,Budget,Standard
2174,Bangalore,2175.381943578715,3,1,17.565777262658777,58.351712456908885,3,7,2682.366314069641,1.5,3.2178257343095895,Old,Budget,Large
2175,Delhi,1645.9869465048284,5,4,17.1444664798028,137.65714744272486,1,8,8363.198003181798,1.0,4.860305859039529,Old,Mid-Range,Standard
2176,Chennai,2700.2791689730343,5,2,16.333905190475612,142.42853718534798,0,7,5274.585636251682,1.6666666666666667,2.59232455682063,Old,Mid-Range,Large
2177,Mumbai,2333.3354660960845,1,1,12.14548359108249,65.54680411484054,2,8,2809.146180103594,0.5,3.428568294718822,Old,Budget,Large
2178,Bangalore,4939.562708506969,5,2,30.443354731461653,206.46240376325144,2,3,4179.770881492802,1.6666666666666667,0.6073412115678513,Old,Premium,Spacious
2179,Mumbai,751.6685755770155,5,1,45.02026592825336,302.1081884918179,1,9,40191.674669904314,2.5,11.97336205400257,Old,Luxury,Compact
2180,Bangalore,1139.8161937430823,1,2,15.354120654167058,297.5178562877426,2,0,26102.266130358552,0.3333333333333333,0.0,Old,Premium,Standard
2181,Chennai,737.7165225887112,5,2,9.334714873070604,280.8462470041245,1,6,38069.67017881214,1.6666666666666667,8.133205392967858,Medium,Premium,Compact
